time_utc,open,high,low,close,volume
2026-09-02T19:35,294.09,294.16,294.03,294.075,152189
2026-09-02T19:40,294.0703,294.245,293.975,294.2399,178171
2026-09-02T19:45,294.23,294.33,294.2,294.27,448638
2026-09-02T19:50,294.26,294.275,293.805,293.89,1059811
2026-09-02T19:55,293.89,294.12,293.72,294.01,2905282
2026-09-03T13:30,295.8,296.18,295.23,295.49,730810
2026-09-03T13:35,295.48,295.95,294.915,294.915,455955
2026-09-03T13:40,294.91,295.21,294.77,295.095,251407
2026-09-03T13:45,295.09,295.29,294.88,294.92,161957
2026-09-03T13:50,294.925,295.08,294.79,294.8288,184641
2026-09-03T13:55,294.79,294.925,294.66,294.82,231110
2026-09-03T14:00,294.79,294.82,293.99,294.14,524366
2026-09-03T14:05,294.09,294.31,293.83,293.94,658708
2026-09-03T14:10,293.878,294.04,293.67,294.0,272978
2026-09-03T14:15,294.0,294.37,294.0,294.31,240894
2026-09-03T14:20,294.29,294.3401,293.75,293.79,132611
2026-09-03T14:25,293.8,293.92,293.63,293.68,179465
2026-09-03T14:30,293.66,293.865,293.43,293.48,196436
2026-09-03T14:35,293.495,293.92,293.49,293.85,142010
2026-09-03T14:40,293.86,293.97,293.7761,293.89,113683
2026-09-03T14:45,293.88,294.27,293.87,294.11,94658
2026-09-03T14:50,294.115,294.28,293.975,294.28,158622
2026-09-03T14:55,294.265,294.335,293.7,294.33,352578
2026-09-03T15:00,294.35,294.96,294.34,294.95,497057
2026-09-03T15:05,294.96,295.01,294.655,294.655,188159
2026-09-03T15:10,294.655,294.77,294.55,294.67,172802
2026-09-03T15:15,294.72,294.94,294.68,294.93,112520
2026-09-03T15:20,294.94,295.11,294.75,295.04,158063
2026-09-03T15:25,295.04,295.39,295.005,295.345,232338
2026-09-03T15:30,295.36,295.45,295.02,295.16,262994
2026-09-03T15:35,295.145,295.2101,294.925,294.95,223406
2026-09-03T15:40,294.955,295.215,294.925,295.125,117511
2026-09-03T15:45,295.1397,295.18,295.01,295.05,66882
2026-09-03T15:50,295.05,295.29,295.05,295.24,81231
2026-09-03T15:55,295.23,295.29,295.105,295.29,112661
2026-09-03T16:00,295.29,295.29,294.89,294.89,154124
2026-09-03T16:05,294.89,295.0,294.88,294.91,92886
2026-09-03T16:10,294.91,295.0699,294.795,295.06,131103
2026-09-03T16:15,295.0501,295.08,294.97,295.03,61552
2026-09-03T16:20,295.02,295.105,294.94,295.055,85426
2026-09-03T16:25,295.06,295.07,294.91,295.05,39794
2026-09-03T16:30,295.06,295.0899,294.94,295.02,57308
2026-09-03T16:35,295.02,295.25,294.965,295.24,69154
2026-09-03T16:40,295.24,295.26,295.11,295.115,65462
2026-09-03T16:45,295.114,295.14,295.045,295.07,32245
2026-09-03T16:50,295.085,295.09,294.98,295.01,114033
2026-09-03T16:55,295.0,295.08,294.975,294.975,45152
2026-09-03T17:00,294.98,294.99,294.83,294.94,110809
2026-09-03T17:05,294.94,295.02,294.81,294.83,117563
2026-09-03T17:10,294.82,294.89,294.775,294.87,83520
2026-09-03T17:15,294.89,294.945,294.83,294.9199,30768
2026-09-03T17:20,294.92,295.035,294.88,295.035,35228
2026-09-03T17:25,295.035,295.2,295.03,295.195,116929
2026-09-03T17:30,295.2,295.35,295.2,295.315,118849
2026-09-03T17:35,295.31,295.37,295.235,295.37,323691
2026-09-03T17:40,295.365,295.37,295.23,295.3,139398
2026-09-03T17:45,295.295,295.38,295.22,295.23,56343
2026-09-03T17:50,295.245,295.29,295.17,295.285,345786
2026-09-03T17:55,295.285,295.295,295.155,295.2,86592
2026-09-03T18:00,295.205,295.34,295.195,295.195,266747
2026-09-03T18:05,295.19,295.24,295.035,295.175,402640
2026-09-03T18:10,295.17,295.19,295.055,295.165,253923
2026-09-03T18:15,295.17,295.29,295.11,295.125,203571
2026-09-03T18:20,295.12,295.1429,295.045,295.095,90774
2026-09-03T18:25,295.1,295.1,294.97,295.015,78449
2026-09-03T18:30,295.02,295.07,294.97,295.04,85946
2026-09-03T18:35,295.05,295.07,294.95,294.975,65323
2026-09-03T18:40,294.9699,294.97,294.835,294.89,187578
2026-09-03T18:45,294.8999,294.98,294.895,294.94,70381
2026-09-03T18:50,294.935,295.01,294.9,294.985,84220
2026-09-03T18:55,294.99,295.005,294.895,294.935,89975
2026-09-03T19:00,294.93,295.04,294.85,295.02,109473
2026-09-03T19:05,295.01,295.03,294.87,295.03,105424
2026-09-03T19:10,295.015,295.06,294.905,294.92,147997
2026-09-03T19:15,294.92,294.935,294.8,294.87,104011
2026-09-03T19:20,294.865,294.91,294.7875,294.8,105536
2026-09-03T19:25,294.79,294.98,294.76,294.965,274024
2026-09-03T19:30,294.96,295.07,294.945,294.945,131073
2026-09-03T19:35,294.955,295.15,294.955,295.07,128576
2026-09-03T19:40,295.065,295.07,294.94,294.97,177174
2026-09-03T19:45,294.97,295.15,294.965,295.135,250302
2026-09-03T19:50,295.13,295.33,295.08,295.285,457476
2026-09-03T19:55,295.29,295.39,294.94,295.19,1728178
2026-09-04T13:30,293.7,294.52,293.57,294.34,553886
2026-09-04T13:35,294.35,294.75,293.935,294.15,553555
2026-09-04T13:40,294.12,294.96,294.07,294.79,442453
2026-09-04T13:45,294.8,295.22,294.7,295.08,378122
2026-09-04T13:50,295.1,295.16,294.63,294.66,284511
2026-09-04T13:55,294.65,294.9,294.55,294.59,254953
2026-09-04T14:00,294.6,294.98,294.53,294.98,309494
2026-09-04T14:05,294.98,295.2,294.82,295.15,158880
2026-09-04T14:10,295.16,295.38,294.79,295.38,224728
2026-09-04T14:15,295.39,295.42,295.06,295.125,174900
2026-09-04T14:20,295.11,295.59,295.1,295.57,236064
2026-09-04T14:25,295.58,295.895,295.49,295.84,226319
2026-09-04T14:30,295.83,295.91,295.335,295.37,227670
2026-09-04T14:35,295.36,295.58,295.28,295.56,102181
2026-09-04T14:40,295.56,295.61,295.21,295.325,88199
2026-09-04T14:45,295.33,295.44,294.97,295.005,133872
2026-09-04T14:50,295.0,295.21,294.94,294.975,141932
2026-09-04T14:55,294.98,295.175,294.86,295.15,119515
2026-09-04T15:00,295.16,295.34,295.035,295.32,134502
2026-09-04T15:05,295.32,295.35,295.13,295.21,91846
2026-09-04T15:10,295.21,295.43,295.135,295.415,169154
2026-09-04T15:15,295.4106,295.445,295.3,295.39,144334
2026-09-04T15:20,295.38,295.51,295.34,295.355,67784
2026-09-04T15:25,295.36,295.48,295.31,295.46,73174
2026-09-04T15:30,295.47,295.53,295.275,295.435,190245
2026-09-04T15:35,295.45,295.58,295.4,295.58,53803
2026-09-04T15:40,295.595,295.88,295.59,295.85,99813
2026-09-04T15:45,295.845,295.845,295.62,295.655,115307
2026-09-04T15:50,295.66,295.71,295.52,295.61,101412
2026-09-04T15:55,295.625,295.73,295.51,295.5338,53087
2026-09-04T16:00,295.53,295.71,295.515,295.69,85709
2026-09-04T16:05,295.72,295.78,295.58,295.71,122959
2026-09-04T16:10,295.71,295.97,295.7,295.97,140711
2026-09-04T16:15,295.97,296.07,295.96,296.055,98637
2026-09-04T16:20,296.055,296.175,295.94,295.9699,301177
2026-09-04T16:25,295.96,295.975,295.83,295.84,214648
2026-09-04T16:30,295.84,295.92,295.75,295.9,65848
2026-09-04T16:35,295.9,295.94,295.74,295.77,65702
2026-09-04T16:40,295.77,295.95,295.76,295.84,195253
2026-09-04T16:45,295.85,295.875,295.745,295.745,271332
2026-09-04T16:50,295.745,295.835,295.71,295.755,66735
2026-09-04T16:55,295.755,295.88,295.75,295.76,69146
2026-09-04T17:00,295.755,295.795,295.53,295.545,221787
2026-09-04T17:05,295.55,295.655,295.525,295.575,105552
2026-09-04T17:10,295.561,295.72,295.55,295.69,83908
2026-09-04T17:15,295.6961,295.72,295.62,295.6499,101122
2026-09-04T17:20,295.655,295.675,295.51,295.53,37895
2026-09-04T17:25,295.53,295.555,295.395,295.4301,94872
2026-09-04T17:30,295.43,295.47,295.335,295.431,79505
2026-09-04T17:35,295.43,295.45,295.335,295.355,181267
2026-09-04T17:40,295.36,295.38,295.29,295.295,50447
2026-09-04T17:45,295.295,295.3,295.11,295.11,76695
2026-09-04T17:50,295.1,295.21,295.075,295.19,164316
2026-09-04T17:55,295.21,295.24,295.17,295.2,63706
2026-09-04T18:00,295.2,295.33,295.2,295.28,84349
2026-09-04T18:05,295.28,295.39,295.23,295.38,70882
2026-09-04T18:10,295.39,295.52,295.36,295.49,122092
2026-09-04T18:15,295.48,295.56,295.465,295.5,91086
2026-09-04T18:20,295.5,295.58,295.485,295.56,55414
2026-09-04T18:25,295.56,295.63,295.5223,295.6,173825
2026-09-04T18:30,295.605,295.7105,295.57,295.7099,127353
2026-09-04T18:35,295.71,295.72,295.5,295.515,71146
2026-09-04T18:40,295.51,295.665,295.5,295.64,54670
2026-09-04T18:45,295.6399,295.69,295.59,295.675,63797
2026-09-04T18:50,295.67,295.685,295.63,295.635,62293
2026-09-04T18:55,295.61,295.645,295.57,295.575,42904
2026-09-04T19:00,295.58,295.6663,295.45,295.46,136845
2026-09-04T19:05,295.48,295.52,295.41,295.44,65387
2026-09-04T19:10,295.44,295.49,295.39,295.42,51100
2026-09-04T19:15,295.43,295.52,295.41,295.52,271224
2026-09-04T19:20,295.52,295.74,295.515,295.74,67143
2026-09-04T19:25,295.735,295.87,295.735,295.8,72396
2026-09-04T19:30,295.815,296.03,295.77,296.03,225095
2026-09-04T19:35,296.02,296.02,295.85,295.89,203771
2026-09-04T19:40,295.905,295.96,295.83,295.955,174131
2026-09-04T19:45,295.955,295.98,295.86,295.89,216899
2026-09-04T19:50,295.89,296.18,295.87,296.13,279459
2026-09-04T19:55,296.13,296.175,295.9,296.01,1249843
2026-09-08T13:30,295.31,295.61,294.265,294.28,781002
2026-09-08T13:35,294.28,294.94,294.28,294.55,579828
2026-09-08T13:40,294.55,294.91,294.26,294.81,486741
2026-09-08T13:45,294.81,295.295,294.81,295.09,508496
2026-09-08T13:50,295.13,295.28,294.7201,295.19,180988
2026-09-08T13:55,295.19,295.445,295.02,295.03,136545
2026-09-08T14:00,295.03,295.28,294.68,294.89,330441
2026-09-08T14:05,294.9,294.92,294.49,294.56,275519
2026-09-08T14:10,294.54,294.81,294.475,294.685,148915
2026-09-08T14:15,294.705,294.95,294.625,294.84,148977
2026-09-08T14:20,294.86,295.23,294.75,295.21,130922
2026-09-08T14:25,295.21,295.27,294.82,294.85,104198
2026-09-08T14:30,294.85,295.205,294.85,295.135,387890
2026-09-08T14:35,295.12,295.13,294.9,295.095,135929
2026-09-08T14:40,295.11,295.14,294.69,294.74,244835
2026-09-08T14:45,294.74,295.0,294.59,294.94,110400
2026-09-08T14:50,294.94,295.19,294.86,295.175,295763
2026-09-08T14:55,295.18,295.425,295.175,295.37,200989
2026-09-08T15:00,295.37,295.37,295.1,295.265,269410
2026-09-08T15:05,295.25,295.43,295.2,295.32,62393
2026-09-08T15:10,295.31,295.4,295.265,295.27,115971
2026-09-08T15:15,295.2796,295.535,295.27,295.38,254344
2026-09-08T15:20,295.39,295.395,295.165,295.31,109687
2026-09-08T15:25,295.32,295.52,295.32,295.38,195573
2026-09-08T15:30,295.4,295.6,295.39,295.56,131017
2026-09-08T15:35,295.555,295.57,295.34,295.41,83839
2026-09-08T15:40,295.42,295.67,295.36,295.645,113738
2026-09-08T15:45,295.645,295.675,295.46,295.51,124288
2026-09-08T15:50,295.5,295.64,295.48,295.495,232852
2026-09-08T15:55,295.495,295.68,295.465,295.605,158541
2026-09-08T16:00,295.61,295.775,295.455,295.775,176738
2026-09-08T16:05,295.78,295.85,295.58,295.58,103180
2026-09-08T16:10,295.58,295.6,295.365,295.5,99304
2026-09-08T16:15,295.495,295.56,295.37,295.48,80234
